'What's italian government said are bullshit. Many italians are with your cause #Lybia #Egypt #Tunisia'
'What's it what u love about Egypt? @__safi__ asks on &quot;The Big Drive Home&quot; powered by @VodafoneEgypt. 104.2 or http://t.co/RCXNgmc 2 listen'
'What's it gonna take for me to  become the next president of #egypt? I mean it can't be hard to better than the last #president!'
'What's it been @Qatoot88 2 wks since u twtd this in arabic about Nofal? Hamas hopes for stronger ties with the new Egypt http://t.co/fPfWUXd'
'What's it about dictatorship (in any shape or form) removing opponents? Seems Universal principal at play here - won't last. Look at Egypt.'
'What's Islam got to do with #egypt #jan25 revolution? Dangerous and non-existent relation http://bit.ly/hYnyy1'
'What's in store from the Muslim Brotherhood: http://www.spiegel.de/international/world/0151874552600.html #tcot #sgp #twisters #Egypt'
'What's in store for post-Mubarak Egypt? http://bit.ly/hrIPTG #CNSstory'
'What's in store for Egypt? http://bit.ly/hWEsGa'
'What's In Store for Egypt After Mubarak's Departure? | OpenMarket.org: Recently Egypt's pr... http://bit.ly/dQfcel etailersXclusive.com'
'What's in store for a post-Mubarak #Egypt? http://ow.ly/3UVJ7'
'What's in all that tear gas we've been selling Egypt? http://t.co/fXp1iw1 #egypt'
'What's in all that tear gas we've been selling Egypt? http://bit.ly/gJxdEF'
'What's in a word a blink#egypt knows @Ghonim insired me http://tinyurl.com/47hxodn'
'What's in a name? Egyptian newborn called Facebook Jamal Ibrahim http://bit.ly/dLa4NT'
'What's impressive is the People's realization steadfastness and determination to rid of Omar Suleiman as well #egypt #jan25 #fb'
'What's Hot - Color Technology: Today we consider chemistry to be a science but its roots back in Ancient Egypt... http://bit.ly/eIoKVF'
'What's he thinking step up and step down #egypt'
'what's happening?... well twitter apparently it's the end of the earth. #wildweather #cyclones #floods #nzquake #libya #egypt'
'What's happening? RT @BloggerSeif: RT @arwasm: #tahrir is under thug attack again! #jan25 #egypt'
'What's happening? Lots of things. Where do I start? Egypt? Wisconsin? Libya?'
'what's happening? after Egypt... now Bahrain?'
'What's happening? #Egypt .. Heard the military might be overthrowing #Mubarak themselves today. Any factual information about that?'
'What's happening with the world ? First Egypt now Libya ..'
'What's happening with arrested/disappeared in #Egypt? Any news?#Jan25'
'What's happening Twitter?  #Egypt is happening!  Military to take over.  HM to resign.'
'what's happening to the WORLD??flooding @ Australia etc.war @ Egypt.now earthquake @ New Zealandhuman violence at LibyaYemenand others.'
'What's happening to the world? Tunisia Egypt Bahrain Iran.'
'what's happening to the world? libya and egypt earthquake in new zealand bulusan in sorsogon'
'What's happening to the world? First #Egypt now #Libya...'
'What's Happening to the world Tunisia then Egypt now Libya. 2011 year of revolution!'
'What's happening that Egypt Is changeing by Us iam Egyption and iam proud :)'
'what's happening ri8 nw in #tahrir square ??? #Egypt #Jan25'
'What's happening now in Egypt??? #Tunisia #Sidibouzid #Jan25 #freedom #Jan14 #Egypt'
'What's happening now in #Libya is why what happened in #Egypt was such a big deal. Amazing pictures: http://bit.ly/eaU5WR'
'What's happening now in #Libya is simply a massacre. #Egypt #Jan25 We demonstrate today at 4 PM in front of the Libyan embassy in #Cairo'
'What's happening next in Egypt? Any news about a transitional government? The cabinet before Feb. 11 is the same after Feb. 11'
'what's happening na in #egypt?'
'what's happening looks like a Risk boardgame countries are falling one after the other... #Tunisia #Egypt #Bahrein #Libya #Yemen #Morocco'
'What's happening is indeed an earthquake. Uprisings are directed towards specific Arab leaders #Egypt #Jan25 #Reform #Tunisia  #Jordan #Jo'
'What's happening in: #Albania #Bahrain #Egypt #Jordan #Kenya #Kuwait #Libya #Senegal #Yemen. http://bit.ly/fUmEsh (via @TorontoStar)'
'What's happening in Wisconsin is comparable to what happened in Egypt! #sarcasm'
'What's happening in Wisconsin is comparable to Egypt? Really? Egypt's cheese sucks.'
'What's happening in Tunisia? Remember that revolution? Egypt has swamped the news but we are a bit fickle folks.'
'What's happening in the world? Belaruse Egypt and now Bahrain?'
'what's happening in the world ... tunisia egypt lybia bahrain bellingham lummi island my heart ... is all the same place. let's share.'
'what's happening in the middle east is scary.it's one of the day of judgement signs.TonesEgyptYemenBahrainIran.........!!'
'What's happening in the Arab world same script different cast # Libya #Egypt'
'What's happening in post-Mubarak Egypt? Will we ever know? No because the western media collectively suffers from ADD. #egypt #libya'
'What's happening in post Mubarak Egypt? Will we ever know? No because the western media collectively suffers from ADD. #egypt #libya'
'What's happening in places like #Egypt and #Libya will soon be happening on shores of #America.'
'What's happening in Northern Africa is like a political version of global warming. #Libya #Egypt #Tunisia'
'What's happening in Middle East. Robert Fisk from The Independent. http://bit.ly/gD4l7b #feb17 #yemen #bahrain #tunesia #egypt #lybia'
'What's happening in Libya? Before the chaos was started at Tunisia down to Egypt and even Bahrain now to Libya! When it will end? #Peace #UN'
'What's happening in Libya is going to bond the people to the military more strongly in Egypt--they refused to fire on the people to start.'
'What's happening in Egypt?http://www.catawbapioneer.com/out-about/2011/02/21/egypt-protests-have-global-implications/'
'What's happening in Egypt? Sussex Uni's Egyptian scholar Ramy Aly is in Cairo now and answers our questions - http://ow.ly/3Q8lT'
'What's happening in Egypt? Sussex Uni's Egyptian scholar Ramy Aly is in Cairo now and answers our questions - http://ow.ly/3Q8le'
'What's happening in Egypt? #Egypt #Jan25 http://bit.ly/dTVv8N'
'What's happening in Egypt?'
'what's happening in egypt?'
'What's happening in Egypt these days makes me feel like  Walahi A7na 3'alabaa wa msh fahmeen 7gaaa.! #egypt #jan25 #worried'
'What's Happening in Egypt the Action Movie Explainer: &quot;Raiders of the Lost Mubarak&quot; - Boing Boing http://t.co/0sZQ62O'
'What's happening in Egypt sounds very similar to the Egypt talked about in Isaiah 19?'
'What's happening in Egypt should of happened in America when Bush Sr or Jr were in office'
'What's happening in Egypt re Constitution &amp; Military is how it was done in Ancient Rome. Let's hope for a Cincinnatus &amp; not another Sulla'
'What's happening in Egypt now.'
'What's happening in Egypt is truly historical. Space abhors a vacuum. Governments concerned with democracy should show their support!!!'
'What's happening in Egypt is the logical conclusion of the Big Society.  #Egypt'
